date,station,special,first,second,third,fourth,fifth,sixth,seventh,eighth
2022-12-12,Hồ Chí Minh,367543,78633,99590,"55772, 47117","31337, 25465, 70743, 01864, 09839, 88722, 65475",4163,"4689, 5770, 7687",898,32
2022-12-12,Đồng Tháp,349673,28531,55539,"36046, 03252","19739, 58356, 99682, 49871, 85743, 57345, 17638",1596,"7487, 8806, 9944",413,61
2022-12-13,Bạc Liêu,777143,98096,76447,"20216, 15576","73104, 70024, 20261, 99776, 60497, 57562, 25221",2019,"9292, 3063, 2961",294,25
2022-12-13,Bến Tre,636972,09464,70734,"18216, 05174","38963, 04251, 57761, 84330, 59399, 43329, 26329",7018,"1138, 0597, 3507",298,55
2022-12-13,Vũng Tàu,851446,17414,24343,"61766, 21872","23838, 08618, 50928, 40687, 15130, 09295, 42198",2051,"2729, 2452, 8663",625,64
2022-12-14,Cần Thơ,192219,01473,35289,"53665, 85888","87118, 90791, 39025, 62000, 27767, 35313, 39258",3238,"3801, 3250, 1912",789,60
2022-12-14,Sóc Trăng,776985,81343,99629,"58028, 07835","44372, 89734, 92196, 29996, 51465, 31917, 03491",2833,"1948, 7838, 9112",694,86
2022-12-14,Đồng Nai,615564,78084,61863,"89234, 55433","93778, 40023, 87524, 43141, 89111, 58924, 66619",8202,"9303, 4178, 5107",000,13
2022-12-15,An Giang,336226,86403,84837,"80967, 23477","09256, 46296, 46457, 73319, 12289, 50090, 14977",8331,"2077, 8523, 2159",645,71
2022-12-15,Bình Thuận,404601,40107,27511,"80758, 51181","31494, 30154, 56906, 70298, 65767, 65269, 45940",2158,"1225, 0462, 1268",067,90
2022-12-15,Tây Ninh,425636,75203,52027,"61464, 94479","32792, 89535, 85664, 94231, 15415, 59332, 37482",4467,"2765, 2380, 4262",440,36
2022-12-16,Bình Dương,408415,32498,85140,"04655, 05602","66206, 05638, 30670, 04739, 36473, 84612, 46137",4768,"3775, 7765, 1953",481,24
2022-12-16,Trà Vinh,172512,92022,31803,"91426, 24980","00687, 18097, 75123, 97246, 48617, 20262, 64683",5653,"5536, 5693, 6203",372,41
2022-12-16,Vĩnh Long,876196,90270,53821,"08267, 49383","29107, 07390, 03282, 18918, 85063, 69702, 23469",7712,"9302, 3526, 7540",517,82
2022-12-17,Bình Phước,304275,26943,90298,"83276, 34908","09993, 18156, 95249, 18655, 74094, 31680, 30908",3465,"1792, 0427, 8349",929,07
2022-12-17,Hậu Giang,973507,54242,33334,"10246, 82717","69795, 28941, 65667, 17664, 61330, 25404, 90215",3013,"7383, 5598, 8890",960,44
2022-12-17,Hồ Chí Minh,713308,68907,02539,"02042, 23706","76015, 98026, 57725, 05175, 03625, 97915, 66890",5569,"1957, 8379, 4591",402,11
2022-12-17,Long An,744789,04262,11642,"55953, 52313","83699, 72459, 76087, 43135, 20884, 23976, 57547",2853,"1072, 1952, 8890",209,78
2022-12-18,Kiên Giang,480954,13145,57985,"03700, 20858","98154, 77411, 29353, 34116, 93806, 89787, 49418",8597,"3357, 7305, 3161",440,60
2022-12-18,Tiền Giang,096372,82355,45858,"11425, 70915","28883, 19602, 32631, 79137, 34397, 02357, 97249",0310,"4867, 5797, 2941",420,75
2022-12-18,Đà Lạt,699189,64859,14818,"14147, 37593","41465, 43252, 38941, 66866, 22327, 08195, 84936",8099,"7661, 1519, 7975",906,35
2022-12-19,Cà Mau,782904,88548,58230,"02238, 95510","00700, 91754, 24136, 31967, 32211, 01529, 40921",4483,"5792, 5162, 1197",601,36
2022-12-19,Hồ Chí Minh,685342,92627,00681,"02019, 91153","14023, 13803, 76771, 03457, 14617, 02778, 43021",6736,"4045, 4631, 9858",711,42
2022-12-19,Đồng Tháp,140732,07425,34835,"84017, 17901","00963, 58716, 24670, 62607, 80946, 23545, 40420",4849,"0662, 0515, 6627",882,68
2022-12-20,Bạc Liêu,318292,72529,01840,"03875, 28125","95783, 88028, 29213, 18210, 32449, 68618, 87734",7050,"7494, 3702, 8263",105,85
2022-12-20,Bến Tre,980345,65478,98831,"56597, 70773","03930, 37795, 18709, 99945, 69559, 19171, 97196",7154,"3117, 5077, 6851",019,24
2022-12-20,Vũng Tàu,310867,26717,17161,"42785, 08306","56325, 07288, 55741, 56866, 04063, 79669, 80819",5139,"5705, 1397, 1731",012,28
2022-12-21,Cần Thơ,692979,29988,23540,"14284, 12769","85754, 59374, 36442, 32416, 64628, 26146, 92522",3884,"1654, 8513, 9728",839,14
2022-12-21,Sóc Trăng,389352,83782,74562,"75464, 38705","98405, 43198, 50263, 60619, 86881, 06500, 47133",1421,"1387, 6890, 2803",119,28
2022-12-21,Đồng Nai,483354,27502,64504,"65157, 24258","30133, 36087, 11433, 57665, 56578, 84630, 97006",7236,"2153, 6385, 1188",843,81
2022-12-22,An Giang,457607,81865,53815,"63289, 23203","92637, 67860, 77475, 64724, 27999, 55359, 99420",1006,"1359, 4219, 3455",181,24
2022-12-22,Bình Thuận,060911,57703,30503,"39844, 60319","00793, 02001, 89579, 98078, 81834, 47658, 03001",6553,"7582, 6380, 3466",778,50
2022-12-22,Tây Ninh,844412,51810,25612,"89071, 30405","39449, 24873, 67201, 06464, 30802, 11849, 11328",1108,"0015, 1530, 7114",088,94
2022-12-23,Bình Dương,930459,88017,67901,"52352, 55771","33363, 13104, 96268, 50222, 48419, 86081, 51105",7645,"6818, 0146, 3599",174,35
2022-12-23,Trà Vinh,225208,69250,92989,"18627, 43693","27787, 62033, 62458, 66925, 25549, 67771, 18412",5023,"3350, 3528, 8217",776,05
2022-12-23,Vĩnh Long,012355,84681,45733,"93285, 60602","62735, 22178, 75929, 61740, 59902, 34296, 06606",4840,"3260, 9364, 9502",232,76
2022-12-24,Bình Phước,354025,88976,10403,"88274, 43789","49053, 26983, 38810, 92058, 55517, 46291, 29597",5984,"0468, 4244, 1182",140,08
2022-12-24,Hậu Giang,035032,58937,69068,"35761, 37842","93633, 87730, 39655, 88143, 51900, 68975, 53894",2597,"3047, 7463, 7305",550,71
2022-12-24,Hồ Chí Minh,129033,27728,69244,"23644, 64489","03190, 30276, 47285, 29911, 86532, 86908, 81871",3066,"2737, 6876, 5782",984,42
2022-12-24,Long An,134770,79251,52277,"86658, 76859","53297, 88946, 81819, 82970, 26579, 12071, 90661",1907,"7844, 7023, 4690",657,56
2022-12-25,Kiên Giang,845155,28866,55393,"92586, 59327","44154, 16230, 79035, 69626, 95137, 80189, 87317",9479,"9488, 9551, 0754",674,25
2022-12-25,Tiền Giang,837069,04338,87240,"83337, 71109","50659, 70845, 73490, 58863, 87787, 95345, 00057",2287,"3806, 7361, 2726",948,44
2022-12-25,Đà Lạt,263503,42088,44364,"80172, 14721","80706, 47574, 52326, 50589, 44032, 17328, 35458",8415,"6448, 3235, 1866",725,00
2022-12-26,Cà Mau,219069,79345,01860,"82795, 67069","77354, 39598, 58169, 26093, 67729, 00507, 12349",6539,"9500, 3783, 9402",872,80
2022-12-26,Hồ Chí Minh,305973,33063,76274,"21309, 16801","73911, 10107, 51802, 54691, 60707, 82727, 08285",0169,"7990, 9594, 5680",807,14
2022-12-26,Đồng Tháp,084679,58062,42416,"23213, 50476","84075, 64010, 72044, 79721, 94696, 00702, 43259",3803,"9141, 8319, 6958",699,69
2022-12-27,Bạc Liêu,114282,69377,53255,"05002, 59996","68231, 42531, 28767, 72661, 27868, 82769, 50527",9205,"8632, 9975, 8472",755,42
2022-12-27,Bến Tre,505483,84388,10955,"43380, 74731","58717, 60388, 84404, 75203, 79390, 50035, 58504",9573,"5881, 5421, 0785",006,55
2022-12-27,Vũng Tàu,422978,15789,87381,"19529, 05841","60149, 70425, 20210, 11822, 78795, 96756, 97184",5577,"3074, 0470, 6500",894,79
2022-12-28,Cần Thơ,278205,01149,65185,"28374, 51145","59068, 00918, 85188, 81587, 17770, 65581, 40756",9385,"0038, 0021, 1586",028,18
2022-12-28,Sóc Trăng,830388,15182,22025,"16822, 56493","50721, 10794, 51947, 90106, 76057, 00739, 82260",1548,"9900, 9347, 6534",463,52
2022-12-28,Đồng Nai,541219,52618,62553,"75181, 13317","94063, 01655, 31947, 05412, 70720, 84475, 03737",9259,"6201, 2260, 7872",924,85
2022-12-29,An Giang,864003,85945,59010,"84219, 34867","64121, 58948, 57467, 87207, 63205, 31283, 41038",2538,"2285, 2990, 5617",345,50
2022-12-29,Bình Thuận,659929,17420,79276,"23526, 75139","46219, 72008, 76552, 75153, 06646, 55945, 89497",4893,"5948, 9078, 2121",505,59
2022-12-29,Tây Ninh,892443,47506,05487,"06064, 74730","91444, 44982, 02937, 43621, 73164, 86143, 81612",6053,"4867, 6990, 2527",798,42
2022-12-30,Bình Dương,965664,19500,83731,"83520, 09114","87318, 50151, 93814, 92411, 37569, 12975, 69958",7685,"8721, 6938, 1970",482,81
2022-12-30,Trà Vinh,303715,63621,44693,"40132, 06574","06409, 36949, 05462, 36465, 17029, 04742, 98636",3767,"5545, 3859, 8378",140,98
2022-12-30,Vĩnh Long,553129,76706,59875,"74486, 99464","00065, 61175, 29503, 39362, 31997, 48598, 70909",5096,"9649, 4100, 0803",010,65
2022-12-31,Bình Phước,664825,84992,13990,"76214, 94355","00207, 74080, 07321, 77745, 69869, 79415, 20420",7843,"7643, 9814, 4580",319,39
2022-12-31,Hậu Giang,954840,77400,32341,"22188, 91325","62513, 59954, 53795, 98744, 93669, 09589, 39207",6834,"4887, 3554, 0464",234,35
2022-12-31,Hồ Chí Minh,562675,84806,83749,"73837, 48615","13760, 85649, 08725, 45951, 10773, 54155, 48902",1821,"7871, 0360, 8758",650,52
2022-12-31,Long An,320725,14422,52180,"42996, 18726","01469, 96611, 74407, 73652, 60495, 48189, 59254",2829,"7004, 8309, 8856",429,71
2023-01-01,Kiên Giang,104380,13089,45354,"44067, 79309","76611, 29433, 13198, 91143, 95007, 69599, 35731",7486,"2636, 5029, 5020",528,64
2023-01-01,Tiền Giang,939439,87430,00249,"86406, 51077","69180, 34333, 46859, 54425, 02420, 87374, 25317",4594,"8907, 9492, 3535",310,95
2023-01-01,Đà Lạt,712933,32313,17695,"69260, 47622","53637, 60795, 70108, 85825, 12125, 17972, 90667",4081,"5501, 2986, 7991",015,09
2023-01-02,Cà Mau,572215,68735,19559,"51139, 97743","88999, 34146, 18108, 47852, 88629, 95424, 98503",1038,"9019, 6746, 1529",634,08
2023-01-02,Hồ Chí Minh,487998,27346,66478,"56460, 50266","03881, 56450, 24498, 43263, 51476, 24164, 90954",0445,"4903, 1963, 3601",150,94
2023-01-02,Đồng Tháp,909577,52465,83304,"79010, 75547","71349, 71484, 79415, 05107, 41249, 94723, 99283",8722,"1745, 8099, 0034",543,32
2023-01-03,Bạc Liêu,558222,37749,49082,"28564, 93789","20214, 43073, 89851, 58910, 32376, 11950, 02388",9985,"2482, 3860, 2674",180,41
2023-01-03,Bến Tre,144979,05222,40483,"04044, 72042","39124, 55536, 60411, 60907, 83225, 04163, 56326",9619,"7063, 3412, 8728",422,08
2023-01-03,Vũng Tàu,045594,33388,47240,"53875, 78573","85641, 55685, 77578, 03739, 01920, 74957, 64331",6489,"1826, 9908, 2235",108,93
2023-01-04,Cần Thơ,444232,86543,76766,"41618, 74878","04649, 66127, 87110, 52165, 92721, 58840, 84922",4331,"0996, 6453, 9276",000,56
2023-01-04,Sóc Trăng,713865,10720,32948,"10940, 17892","54772, 89449, 49877, 68263, 28593, 34553, 96610",7258,"5552, 9845, 9505",910,89
2023-01-04,Đồng Nai,357105,75584,63931,"96553, 11411","85207, 71397, 62778, 43017, 57742, 18028, 82489",3420,"0651, 8355, 5328",024,58
2023-01-05,An Giang,742910,34824,88463,"67718, 41426","78357, 09602, 23002, 11261, 29271, 94342, 76330",3787,"7839, 7478, 1404",140,41
2023-01-05,Bình Thuận,822288,74534,64939,"07613, 84886","87545, 84416, 19259, 41989, 07039, 73351, 85901",0395,"5313, 4958, 0107",314,57
2023-01-05,Tây Ninh,078483,05305,66647,"42641, 26371","75997, 68537, 82394, 57990, 72108, 25886, 23451",3878,"9809, 0155, 7429",046,37
2023-01-06,Bình Dương,804309,72180,78379,"61241, 17652","05885, 45403, 20665, 79072, 08027, 99277, 42748",4063,"0089, 8307, 5921",797,01
2023-01-06,Trà Vinh,209766,90037,22482,"50753, 12626","52860, 99756, 04281, 30940, 38884, 56877, 68278",3560,"3645, 7702, 2570",982,45
2023-01-06,Vĩnh Long,945974,41598,53426,"09708, 53175","03184, 77105, 60600, 85214, 07014, 79111, 94019",8716,"8132, 7445, 4194",228,29
2023-01-07,Bình Phước,940535,87025,36528,"38204, 65910","57634, 50054, 37819, 17243, 26746, 94778, 44629",9977,"4606, 3286, 4905",448,05
2023-01-07,Hậu Giang,660600,88824,14833,"69922, 62039","62442, 91459, 59946, 72838, 63746, 99388, 66999",2192,"8953, 0504, 5352",997,13
2023-01-07,Hồ Chí Minh,825071,80219,14040,"06449, 39050","31293, 44115, 08215, 82895, 36565, 66982, 03376",3005,"6558, 8586, 2316",592,01
2023-01-07,Long An,838980,97986,82932,"52930, 25041","50773, 99906, 52240, 60167, 43733, 21029, 14678",6469,"5060, 9771, 0106",240,69
2023-01-08,Kiên Giang,140182,81332,62855,"89331, 84056","62746, 44556, 79317, 07016, 81274, 05953, 84765",9267,"1400, 2869, 3021",124,28
2023-01-08,Tiền Giang,834815,94928,54482,"01027, 87317","21190, 79563, 33127, 18494, 36727, 95792, 90897",6692,"5562, 4189, 0758",345,46
2023-01-08,Đà Lạt,292709,73731,58335,"41488, 83472","49306, 69982, 85345, 69087, 61211, 21673, 73566",5028,"2787, 7511, 7249",308,11
2023-01-09,Cà Mau,257201,37015,96499,"96605, 08874","61721, 40207, 92328, 21886, 13442, 47810, 77614",3061,"7191, 6177, 6937",714,14
2023-01-09,Hồ Chí Minh,830434,71905,64131,"08815, 71714","47653, 09931, 12722, 05665, 11810, 22318, 46883",4066,"8026, 5971, 2521",787,03
2023-01-09,Đồng Tháp,123923,29371,09874,"75745, 02835","42059, 17872, 79841, 09259, 18243, 69356, 79362",7876,"2873, 0838, 0645",554,06
2023-01-10,Bạc Liêu,978673,27884,76707,"50121, 66796","32600, 94798, 01886, 81402, 18490, 59247, 02387",6478,"7434, 0142, 1830",215,07
2023-01-10,Bến Tre,409362,64246,56422,"08277, 16083","66146, 41939, 99724, 41577, 15499, 16073, 64927",3097,"9093, 2536, 7257",387,27
2023-01-10,Vũng Tàu,686404,59176,37138,"02246, 43830","93217, 72750, 60138, 89205, 28973, 63780, 77437",0376,"5027, 7968, 9860",626,48
2023-01-11,Cần Thơ,488615,35704,70858,"63171, 90951","40718, 43431, 76361, 66430, 21401, 33022, 60115",6253,"3080, 9205, 5717",282,22
2023-01-11,Sóc Trăng,761195,60167,77006,"78423, 92282","34404, 28623, 57654, 86322, 85751, 38103, 06552",1758,"1039, 4733, 4589",645,22
2023-01-11,Đồng Nai,553182,70130,56605,"99636, 37343","52168, 61409, 63564, 83826, 16376, 78596, 63021",4912,"2864, 0032, 8396",909,29
2023-01-12,An Giang,470279,83359,61981,"04515, 34506","41130, 01341, 26461, 23426, 43461, 50444, 17330",2952,"7321, 7623, 5384",283,85
2023-01-12,Bình Thuận,883853,70289,75433,"22092, 49391","16653, 36658, 10915, 42323, 90692, 16532, 44968",7542,"5561, 6223, 9139",613,28
2023-01-12,Tây Ninh,426832,69296,19588,"75473, 86230","35379, 30511, 63235, 30209, 27751, 56813, 82264",9640,"0202, 6070, 0098",760,51
2023-01-13,Bình Dương,530836,86987,91674,"79201, 91384","38643, 43910, 14177, 24681, 69758, 59053, 73026",1821,"3775, 4556, 8178",184,58
2023-01-13,Trà Vinh,399953,64554,71145,"17197, 76926","10513, 26297, 74068, 30005, 14481, 38077, 19027",1005,"4995, 7015, 3920",205,03
2023-01-13,Vĩnh Long,951703,90592,62239,"59036, 66767","55968, 53846, 67624, 44994, 33290, 03800, 13892",1824,"9429, 2796, 0412",814,22
2023-01-14,Bình Phước,392380,78794,40945,"83688, 12998","37045, 30179, 24546, 34041, 97620, 46247, 08756",4829,"0635, 9590, 6934",184,19
2023-01-14,Hậu Giang,475709,51249,81396,"97253, 26916","04429, 55437, 23907, 89171, 01266, 74270, 94652",4360,"9362, 0171, 5834",702,93
2023-01-14,Hồ Chí Minh,105565,82970,45596,"94268, 11865","38120, 48914, 12464, 25770, 99919, 28188, 93355",1317,"9843, 8402, 3977",427,65
2023-01-14,Long An,745825,12324,47121,"45649, 75466","34571, 77664, 13152, 09080, 52117, 67752, 57141",4483,"6049, 4473, 5174",051,71
2023-01-15,Kiên Giang,515546,27423,52814,"38086, 87725","30076, 88832, 81832, 00454, 48264, 33688, 77145",1904,"1746, 0466, 5869",482,80
2023-01-15,Tiền Giang,623494,10169,13430,"32679, 32954","50665, 62334, 99049, 22747, 56982, 84820, 13635",2197,"9103, 4868, 4294",719,56
2023-01-15,Đà Lạt,356396,40461,62365,"06907, 15254","58423, 55669, 15320, 10121, 08832, 80998, 46706",0922,"2061, 8082, 2308",565,70
2023-01-16,Cà Mau,680217,31021,06609,"35323, 23330","43935, 54660, 59258, 86337, 92822, 94282, 33069",5823,"5543, 1568, 0385",389,03
2023-01-16,Hồ Chí Minh,793235,82146,22110,"05643, 67161","89651, 45438, 57479, 58773, 90665, 54540, 38718",9428,"6307, 6494, 6759",804,02
2023-01-16,Đồng Tháp,288300,20486,00388,"53141, 25029","96897, 84098, 90033, 76241, 67198, 45657, 12496",3427,"3920, 4840, 8951",536,50
2023-01-17,Bạc Liêu,364533,85446,59798,"89076, 61180","60367, 10096, 52374, 59835, 06330, 45777, 34537",8976,"1348, 4390, 9999",479,97
2023-01-17,Bến Tre,893450,69119,06292,"10925, 59433","45416, 81818, 66990, 44330, 63109, 70247, 54414",3530,"0232, 8908, 3577",566,85
2023-01-17,Vũng Tàu,171253,90950,39555,"29637, 94124","01806, 10709, 71620, 97551, 97295, 39141, 02265",6487,"4613, 3754, 7479",213,83
2023-01-18,Cần Thơ,363263,26393,29088,"82507, 80108","00176, 32605, 16273, 79995, 49821, 45990, 95935",4536,"8407, 2486, 7309",023,08
2023-01-18,Sóc Trăng,003168,03394,80851,"04115, 43628","27150, 67563, 29511, 44994, 99874, 48634, 67910",9421,"1676, 9043, 4465",783,51
2023-01-18,Đồng Nai,698207,05581,83480,"10513, 46375","18524, 94853, 87015, 01540, 79144, 00551, 53351",3508,"5945, 4917, 5145",866,98
2023-01-19,An Giang,067127,91069,52761,"69362, 51285","24636, 89959, 10178, 00560, 29978, 53745, 92102",7621,"9624, 4995, 6818",217,37
2023-01-19,Bình Thuận,495709,95230,58091,"38600, 80852","84096, 45535, 51126, 05188, 07401, 92173, 45401",7572,"0722, 3003, 7804",460,58
2023-01-19,Tây Ninh,908607,64156,12051,"69177, 73823","08758, 85511, 77061, 66156, 39033, 55638, 83957",6283,"3922, 9894, 7763",065,03
2023-01-20,Bình Dương,315368,14190,50882,"49008, 60352","68823, 12393, 13342, 42341, 29262, 06388, 25234",3439,"1335, 7712, 6775",572,85
2023-01-20,Trà Vinh,622760,00801,19553,"31406, 10873","86451, 87875, 11667, 07722, 69745, 07651, 28930",4394,"3233, 2187, 5313",238,29
2023-01-20,Vĩnh Long,293317,32367,27479,"66040, 73912","93940, 97284, 30461, 85152, 19381, 72136, 75088",3045,"0242, 9428, 3402",937,22
2023-01-21,Bình Phước,792253,70735,82737,"54430, 20232","69119, 57716, 88227, 84625, 92289, 23195, 19105",2301,"5213, 3451, 5495",597,95
2023-01-21,Hậu Giang,026185,68906,09396,"72453, 92329","73366, 56732, 15788, 08866, 55901, 30388, 03807",9555,"8360, 6542, 5297",219,95
2023-01-21,Hồ Chí Minh,483886,87021,16775,"15459, 52487","69146, 95421, 64180, 02518, 94637, 43779, 13484",8430,"5832, 7227, 7091",278,52
2023-01-21,Long An,208093,76599,56610,"53850, 76587","55581, 24011, 56397, 83064, 23817, 61275, 30963",5238,"7059, 0715, 6468",341,61
2023-01-22,Kiên Giang,332403,74636,18434,"10586, 05172","67998, 12443, 35394, 25392, 98939, 69730, 54892",0290,"4812, 0948, 7517",356,99
2023-01-22,Tiền Giang,205717,56954,05346,"30839, 33185","54788, 19863, 15615, 09497, 95599, 18769, 55377",1740,"1334, 8769, 2424",559,44
2023-01-22,Đà Lạt,808214,75100,30374,"77696, 35943","20566, 26870, 17670, 42270, 90719, 18486, 80006",1960,"3458, 1351, 9814",039,97
2023-01-23,Cà Mau,114916,42726,98686,"27741, 36372","65593, 20112, 06479, 60247, 21215, 65051, 07439",5010,"6836, 2442, 5335",723,11
2023-01-23,Hồ Chí Minh,929647,23955,24213,"34565, 55651","00556, 25563, 24722, 70087, 54307, 52874, 46694",0006,"6837, 7526, 4177",735,33
2023-01-23,Đồng Tháp,241081,08505,78004,"06978, 70855","41470, 30057, 71748, 86494, 76524, 36842, 94165",5839,"4162, 7760, 1884",268,38
2023-01-24,Bạc Liêu,368280,42081,40848,"97224, 97921","91661, 13194, 48498, 35138, 27037, 64713, 42772",6487,"1769, 1374, 4077",977,71
2023-01-24,Bến Tre,831255,19888,68746,"08989, 24510","95787, 85813, 83952, 60753, 10150, 31917, 61930",7863,"1438, 1790, 2135",980,40
2023-01-24,Vũng Tàu,790795,50420,56839,"53530, 59288","51519, 31563, 75937, 91419, 35746, 61849, 04195",3128,"2172, 2192, 5865",860,75
2023-01-25,Cần Thơ,199613,75677,49423,"88588, 26760","72678, 40543, 35253, 11335, 71950, 77517, 24240",5962,"4071, 8283, 6568",712,70
2023-01-25,Sóc Trăng,120705,34133,08556,"02128, 74044","84148, 44889, 97865, 88594, 90580, 35179, 59203",2772,"3743, 6840, 4417",739,74
2023-01-25,Đồng Nai,405901,49894,63179,"92634, 34239","82272, 02907, 22110, 78435, 34374, 20109, 87186",2117,"2183, 4509, 0681",536,05
2023-01-26,An Giang,276935,00233,58948,"53291, 23204","63507, 24390, 22896, 75956, 23406, 08014, 35160",2051,"8041, 0050, 3324",195,65
2023-01-26,Bình Thuận,021982,86801,05187,"90854, 95952","91587, 50047, 01821, 43657, 78514, 14023, 80006",9472,"7655, 5089, 8985",178,67
2023-01-26,Tây Ninh,397242,18300,14308,"59784, 40401","86188, 12387, 68942, 04462, 51836, 26734, 24227",6680,"1212, 3016, 4017",208,41
2023-01-27,Bình Dương,743731,45249,64773,"54981, 15530","41251, 89302, 51629, 06266, 57552, 46674, 53586",0901,"1731, 0234, 3585",599,76
2023-01-27,Trà Vinh,723196,99482,02248,"80135, 79713","35456, 86803, 88757, 65084, 99917, 76141, 34641",0110,"1773, 4197, 8002",345,26
2023-01-27,Vĩnh Long,528265,81031,80817,"14392, 45874","91447, 75644, 16375, 63365, 08545, 93752, 53057",2694,"9228, 3053, 9514",978,98
2023-01-28,Bình Phước,235543,54513,59464,"40916, 08841","79028, 93166, 44290, 80417, 44709, 45320, 81656",5894,"3650, 7938, 1263",665,68
2023-01-28,Hậu Giang,923650,57083,12201,"27722, 18921","79288, 14694, 82524, 93597, 32631, 20203, 37270",3699,"3661, 7170, 9862",532,94
2023-01-28,Hồ Chí Minh,153878,77246,19166,"04639, 67075","67118, 74362, 68665, 50465, 48370, 79985, 18160",3396,"1932, 2646, 4776",540,49
2023-01-28,Long An,750488,88267,23264,"24847, 26641","60574, 74635, 57371, 66842, 21301, 55404, 68561",3431,"9278, 0676, 8783",498,27
2023-01-29,Kiên Giang,201243,36163,93357,"63836, 12901","18551, 40760, 83583, 00361, 55673, 99178, 40171",8530,"8018, 7231, 1820",749,64
2023-01-29,Tiền Giang,459562,77028,59107,"22914, 89864","91798, 62792, 06714, 68953, 63287, 44801, 60099",3980,"5083, 6573, 5026",871,55
2023-01-29,Đà Lạt,951032,33213,43086,"76053, 27427","88692, 84830, 75713, 76906, 37647, 74984, 08588",9703,"1080, 8890, 8525",803,26
2023-01-30,Cà Mau,708575,51911,21992,"46175, 15764","15025, 02956, 37616, 48397, 24478, 25159, 35611",8429,"2724, 7162, 5345",070,80
2023-01-30,Hồ Chí Minh,772132,86395,06994,"82340, 72769","92806, 59263, 50723, 46785, 02895, 86940, 43219",3440,"2366, 1297, 0653",822,09
2023-01-30,Đồng Tháp,155515,94012,26635,"89224, 72404","28639, 03824, 14308, 85423, 55105, 80678, 93592",7523,"8083, 7209, 5408",420,71
2023-01-31,Bạc Liêu,003053,87280,46410,"92687, 40556","00024, 61818, 50809, 51295, 15641, 31896, 17420",5478,"0772, 0671, 0899",762,79
2023-01-31,Bến Tre,598862,90397,23548,"58734, 61746","66115, 17862, 13195, 69122, 63078, 57009, 49119",6073,"7765, 5098, 7390",429,38
2023-01-31,Vũng Tàu,566289,01558,45999,"64475, 58055","55361, 36357, 45001, 74609, 74031, 63124, 78477",4549,"4409, 2363, 8962",681,12
2023-02-01,Cần Thơ,173861,40747,05630,"43591, 31990","91656, 67831, 26113, 71987, 79097, 92357, 02623",4427,"4063, 7300, 9301",267,18
2023-02-01,Sóc Trăng,595292,47194,62246,"79032, 94805","67369, 58420, 12603, 23380, 57167, 72311, 73567",0504,"2697, 9288, 4085",477,05
2023-02-01,Đồng Nai,717484,38994,09700,"07978, 89860","09879, 52146, 83223, 36541, 09866, 74812, 50734",9951,"8297, 9371, 7246",835,07
2023-02-02,An Giang,643317,30660,87825,"91021, 87192","40792, 19500, 00937, 30566, 82841, 46878, 51762",0230,"7766, 3265, 0484",544,02
2023-02-02,Bình Thuận,895450,81574,77044,"62102, 92727","54878, 92704, 88709, 57532, 79290, 79819, 32527",1468,"3193, 0354, 8189",335,87
2023-02-02,Tây Ninh,202764,15839,92670,"56775, 17348","88278, 41637, 09741, 61202, 04649, 92507, 39303",2453,"8946, 0495, 9588",333,87
2023-02-03,Bình Dương,465624,00872,90385,"15881, 78486","78656, 98892, 37353, 75386, 50039, 77422, 30127",0673,"0131, 4663, 1082",412,45
2023-02-03,Trà Vinh,670856,89326,45641,"99998, 73751","86111, 59914, 53340, 19785, 80497, 51046, 88412",9372,"6310, 9283, 8109",238,17
2023-02-03,Vĩnh Long,170217,32496,71320,"79184, 15563","57864, 74877, 30479, 72508, 41266, 56146, 07528",5794,"3083, 9567, 4250",016,39
2023-02-04,Bình Phước,444500,47282,10717,"41048, 29323","63329, 79167, 84351, 83305, 09420, 13776, 96550",9644,"5670, 4579, 0515",211,79
2023-02-04,Hậu Giang,698205,03761,17647,"31593, 98620","94162, 96983, 32480, 45417, 97742, 85092, 56394",9328,"1556, 1680, 8578",053,39
2023-02-04,Hồ Chí Minh,970167,15333,75881,"18442, 25304","08784, 73036, 77725, 83856, 45284, 48547, 01178",2375,"7178, 3123, 2541",910,73
2023-02-04,Long An,206576,91993,24521,"06113, 74835","86343, 63484, 71488, 51956, 26337, 24923, 68153",5312,"2059, 6967, 7063",804,78
2023-02-05,Kiên Giang,654868,66692,93223,"33180, 16851","62408, 94728, 20973, 18734, 28544, 59624, 36073",1098,"5031, 5368, 4825",448,56
2023-02-05,Tiền Giang,747128,66422,18800,"86209, 43689","22617, 39775, 83532, 16230, 03480, 10578, 52265",0661,"4906, 6176, 4204",830,38
2023-02-05,Đà Lạt,187396,42246,96499,"74399, 09773","65756, 51163, 79501, 44499, 03998, 64072, 95471",4935,"1117, 7634, 7790",732,36
2023-02-06,Cà Mau,365291,50806,02403,"00735, 79125","12110, 83077, 69659, 23484, 89368, 25109, 50306",9634,"0636, 1115, 2917",133,45
2023-02-06,Hồ Chí Minh,144596,27361,39290,"56743, 22042","50057, 03871, 00886, 95761, 76809, 49339, 80022",0508,"4789, 5682, 1612",626,53
2023-02-06,Đồng Tháp,328646,66768,69774,"91458, 78800","92578, 23528, 37812, 50139, 70905, 80770, 24644",1591,"4060, 5631, 8322",368,71
2023-02-07,Bạc Liêu,479238,76914,01761,"96435, 74723","94187, 14868, 11713, 45852, 25579, 46435, 71369",4256,"8203, 7848, 2163",745,58
